"","systematic_name","gene","treatment_id","sample_id","abundance_log2"
"2415","YPL235W","RVB2","NC","NC.1_2",16.55340243
"2416","YPL237W","SUI3","NC","NC.1_2",15.73411554
"2417","YPL239W","YAR1","NC","NC.1_2",14.37916992
"2418","YPL240C","HSP82","NC","NC.1_2",19.33884177
"2419","YPL243W","SRP68","NC","NC.1_2",14.85654132
"2420","YPL249C-A","RPL36B","NC","NC.1_2",20.0566008
"2421","YPL260W","YPL260W","NC","NC.1_2",14.76177592
"2422","YPL262W","FUM1","NC","NC.1_2",15.31567932
"2423","YPL271W","ATP15","NC","NC.1_2",15.98279348
"2424","YPL273W","SAM4","NC","NC.1_2",15.42498464
"2425","YPL274W","SAM3","NC","NC.1_2",14.8151235
"2426","YPR004C","AIM45","NC","NC.1_2",14.65836383
"2427","YPR010C","RPA135","NC","NC.1_2",15.60023723
"2428","YPR016C","TIF6","NC","NC.1_2",17.11393384
"2429","YPR019W","MCM4","NC","NC.1_2",13.95515883
"2430","YPR024W","YME1","NC","NC.1_2",13.93695059
"2431","YPR028W","YOP1","NC","NC.1_2",18.40513906
"2432","YPR033C","HTS1","NC","NC.1_2",16.67741362
"2433","YPR035W","GLN1","NC","NC.1_2",18.18070152
"2434","YPR036W","VMA13","NC","NC.1_2",16.32237126
"2435","YPR041W","TIF5","NC","NC.1_2",17.04418472
"2436","YPR052C","NHP6A","NC","NC.1_2",16.89622476
"2437","YPR060C","ARO7","NC","NC.1_2",15.03864166
"2438","YPR062W","FCY1","NC","NC.1_2",15.73968277
"2439","YPR069C","SPE3","NC","NC.1_2",16.75770821
"2440","YPR074C","TKL1","NC","NC.1_2",18.7250836
"2441","YPR088C","SRP54","NC","NC.1_2",15.54404398
"2442","YPR103W","PRE2","NC","NC.1_2",16.85275427
"2443","YPR108W","RPN7","NC","NC.1_2",15.63264665
"2444","YPR110C","RPC40","NC","NC.1_2",16.06224835
"2445","YPR112C","MRD1","NC","NC.1_2",15.0888965
"2446","YPR118W","MRI1","NC","NC.1_2",15.11614737
"2447","YPR129W","SCD6","NC","NC.1_2",15.80995257
"2448","YPR133C","SPN1","NC","NC.1_2",15.32170023
"2449","YPR137C-B","TY1B-PR1","NC","NC.1_2",16.92785164
"2450","YPR137W","RRP9","NC","NC.1_2",13.85944189
"2451","YPR145W","ASN1","NC","NC.1_2",16.14685204
"2452","YPR148C","YPR148C","NC","NC.1_2",14.91106501
"2453","YPR159W","KRE6","NC","NC.1_2",16.03304351
"2454","YPR163C","TIF3","NC","NC.1_2",16.47222849
"2455","YPR165W","RHO1","NC","NC.1_2",15.28340478
"2456","YPR181C","SEC23","NC","NC.1_2",16.63802569
"2457","YPR183W","DPM1","NC","NC.1_2",16.90823913
"2458","YPR187W","RPO26","NC","NC.1_2",14.72123533
"2459","YPR189W","SKI3","NC","NC.1_2",14.21201139
"2460","YPR191W","QCR2","NC","NC.1_2",15.64264041
"2461","YAL003W","EFB1","NC","NC.1_3",19.61967413
"2462","YAL005C","SSA1","NC","NC.1_3",17.32931579
"2463","YAL007C","ERP2","NC","NC.1_3",15.02834991
"2464","YAL012W","CYS3","NC","NC.1_3",19.17266251
"2465","YAL016W","TPD3","NC","NC.1_3",15.96908108
"2466","YAL021C","CCR4","NC","NC.1_3",15.11904354
"2467","YAL023C","PMT2","NC","NC.1_3",15.41142888
"2468","YAL035W","FUN12","NC","NC.1_3",15.94386986
"2469","YAL036C","RBG1","NC","NC.1_3",15.85847707
"2470","YAL038W","CDC19","NC","NC.1_3",21.64688299
"2471","YAL042W","ERV46","NC","NC.1_3",15.50433409
"2472","YAL044C","GCV3","NC","NC.1_3",15.60764773
"2473","YAL060W","BDH1","NC","NC.1_3",15.56840997
"2474","YAR002C-A","ERP1","NC","NC.1_3",16.98633441
"2475","YAR002W","NUP60","NC","NC.1_3",15.06393516
"2476","YAR007C","RFA1","NC","NC.1_3",15.74023662
"2477","YAR015W","ADE1","NC","NC.1_3",16.13213938
"2478","YBL002W","HTB2","NC","NC.1_3",18.85229418
"2479","YBL003C;YDR225W",NA,"NC","NC.1_3",19.06614882
"2480","YBL007C","SLA1","NC","NC.1_3",14.67917209
"2481","YBL017C","PEP1","NC","NC.1_3",15.16241038
"2482","YBL022C","PIM1","NC","NC.1_3",15.00818153
"2483","YBL023C","MCM2","NC","NC.1_3",14.80204397
"2484","YBL024W","NCL1","NC","NC.1_3",16.33730966
"2485","YBL026W","LSM2","NC","NC.1_3",16.05920284
"2486","YBL027W;YBR084C-A",NA,"NC","NC.1_3",20.51042929
"2487","YBL030C","PET9","NC","NC.1_3",16.6095786
"2488","YBL032W","HEK2","NC","NC.1_3",15.61825319
"2489","YBL036C","YBL036C","NC","NC.1_3",14.78906354
"2490","YBL039C","URA7","NC","NC.1_3",16.01579802
"2491","YBL041W","PRE7","NC","NC.1_3",16.13120315
"2492","YBL045C","COR1","NC","NC.1_3",15.90547239
"2493","YBL047C","EDE1","NC","NC.1_3",15.1884408
"2494","YBL050W","SEC17","NC","NC.1_3",15.96394796
"2495","YBL058W","SHP1","NC","NC.1_3",15.69092907
"2496","YBL064C","PRX1","NC","NC.1_3",15.92211533
"2497","YBL072C;YER102W",NA,"NC","NC.1_3",21.09328167
"2498","YBL075C","SSA3","NC","NC.1_3",19.28923452
"2499","YBL076C","ILS1","NC","NC.1_3",17.86579216
"2500","YBL087C;YER117W",NA,"NC","NC.1_3",18.16324289
"2501","YBL091C","MAP2","NC","NC.1_3",15.23844629
"2502","YBL092W","RPL32","NC","NC.1_3",19.32015221
"2503","YBL099W","ATP1","NC","NC.1_3",17.64814667
"2504","YBL102W","SFT2","NC","NC.1_3",15.5318526
"2505","YBR009C;YNL030W",NA,"NC","NC.1_3",18.30576508
"2506","YBR011C","IPP1","NC","NC.1_3",18.46906245
"2507","YBR015C","MNN2","NC","NC.1_3",15.68551475
"2508","YBR017C","KAP104","NC","NC.1_3",15.33085336
"2509","YBR025C","OLA1","NC","NC.1_3",18.31386881
"2510","YBR026C","ETR1","NC","NC.1_3",15.45453971
"2511","YBR034C","HMT1","NC","NC.1_3",15.44422428
"2512","YBR035C","PDX3","NC","NC.1_3",16.0750206
"2513","YBR039W","ATP3","NC","NC.1_3",16.22378505
"2514","YBR048W;YDR025W",NA,"NC","NC.1_3",20.78452342
"2515","YBR052C","RFS1","NC","NC.1_3",16.00923043
"2516","YBR072W","HSP26","NC","NC.1_3",15.20871125
"2517","YBR078W","ECM33","NC","NC.1_3",19.57226387
"2518","YBR079C","RPG1","NC","NC.1_3",16.27057173
"2519","YBR080C","SEC18","NC","NC.1_3",15.72200877
"2520","YBR084W","MIS1","NC","NC.1_3",15.63752757
"2521","YBR085W","AAC3","NC","NC.1_3",15.93298217
"2522","YBR086C","IST2","NC","NC.1_3",15.23176377
"2523","YBR088C","POL30","NC","NC.1_3",16.03153968
"2524","YBR089C-A","NHP6B","NC","NC.1_3",17.4741389
"2525","YBR092C","PHO3","NC","NC.1_3",16.27683485
"2526","YBR094W","PBY1","NC","NC.1_3",14.88251264
"2527","YBR101C","FES1","NC","NC.1_3",15.00300223
"2528","YBR106W","PHO88","NC","NC.1_3",17.74737706
"2529","YBR111C","YSA1","NC","NC.1_3",15.83368176
"2530","YBR112C","CYC8","NC","NC.1_3",14.30290885
"2531","YBR115C","LYS2","NC","NC.1_3",15.08189387
"2532","YBR118W;YPR080W",NA,"NC","NC.1_3",21.26473351
"2533","YBR121C","GRS1","NC","NC.1_3",17.25768809
"2534","YBR126C","TPS1","NC","NC.1_3",15.7778988
"2535","YBR127C","VMA2","NC","NC.1_3",18.1336289
"2536","YBR130C","SHE3","NC","NC.1_3",14.88967394
"2537","YBR143C","SUP45","NC","NC.1_3",16.63902842
"2538","YBR149W","ARA1","NC","NC.1_3",16.51587413
"2539","YBR154C","RPB5","NC","NC.1_3",16.60478491
"2540","YBR155W","CNS1","NC","NC.1_3",14.16704099
"2541","YBR160W","CDC28","NC","NC.1_3",15.31892808
"2542","YBR162C","TOS1","NC","NC.1_3",16.93008625
"2543","YBR164C","ARL1","NC","NC.1_3",15.66763463
"2544","YBR169C","SSE2","NC","NC.1_3",15.61814921
"2545","YBR170C","NPL4","NC","NC.1_3",15.71374918
"2546","YBR177C","EHT1","NC","NC.1_3",16.63478048
"2547","YBR181C;YPL090C",NA,"NC","NC.1_3",18.69388783
"2548","YBR189W","RPS9B","NC","NC.1_3",19.49239331
"2549","YBR196C","PGI1","NC","NC.1_3",19.72914222
"2550","YBR198C","TAF5","NC","NC.1_3",14.94291486
"2551","YBR205W","KTR3","NC","NC.1_3",15.71009194
"2552","YBR218C","PYC2","NC","NC.1_3",15.37460552
"2553","YBR221C","PDB1","NC","NC.1_3",18.63474398
"2554","YBR222C","PCS60","NC","NC.1_3",15.23065853
"2555","YBR234C","ARC40","NC","NC.1_3",15.81777239
"2556","YBR244W","GPX2","NC","NC.1_3",16.27197389
"2557","YBR245C","ISW1","NC","NC.1_3",14.66197441
"2558","YBR247C","ENP1","NC","NC.1_3",15.49722441
"2559","YBR248C","HIS7","NC","NC.1_3",15.24987254
"2560","YBR249C","ARO4","NC","NC.1_3",17.32424717
"2561","YBR252W","DUT1","NC","NC.1_3",15.69462431
"2562","YBR256C","RIB5","NC","NC.1_3",15.28449739
"2563","YBR263W","SHM1","NC","NC.1_3",16.78476198
"2564","YBR265W","TSC10","NC","NC.1_3",15.1643343
"2565","YBR286W","APE3","NC","NC.1_3",17.6051813
"2566","YCL009C","ILV6","NC","NC.1_3",17.22893396
"2567","YCL011C","GBP2","NC","NC.1_3",16.23184761
"2568","YCL017C","NFS1","NC","NC.1_3",15.10337282
"2569","YCL028W","RNQ1","NC","NC.1_3",16.40634905
"2570","YCL030C","HIS4","NC","NC.1_3",16.12557057
"2571","YCL037C","SRO9","NC","NC.1_3",16.38484322
"2572","YCL040W","GLK1","NC","NC.1_3",17.09868239
"2573","YCL043C","PDI1","NC","NC.1_3",17.5981163
"2574","YCL045C","EMC1","NC","NC.1_3",15.62113746
"2575","YCL050C","APA1","NC","NC.1_3",16.59375789
"2576","YCL057C-A","MIC10","NC","NC.1_3",15.00536824
"2577","YCL057W","PRD1","NC","NC.1_3",15.91841125
"2578","YCL064C","CHA1","NC","NC.1_3",15.78740642
"2579","YCR002C","CDC10","NC","NC.1_3",15.82421396
"2580","YCR004C","YCP4","NC","NC.1_3",16.30274531
"2581","YCR005C","CIT2","NC","NC.1_3",14.76186487
"2582","YCR009C","RVS161","NC","NC.1_3",15.49023418
"2583","YCR012W","PGK1","NC","NC.1_3",21.87958269
"2584","YCR028C-A","RIM1","NC","NC.1_3",18.21029648
"2585","YCR030C","SYP1","NC","NC.1_3",15.0578308
"2586","YCR051W","YCR051W","NC","NC.1_3",15.0522473
"2587","YCR052W","RSC6","NC","NC.1_3",15.8993158
"2588","YCR053W","THR4","NC","NC.1_3",17.66218744
"2589","YCR057C","PWP2","NC","NC.1_3",15.33187484
"2590","YCR077C","PAT1","NC","NC.1_3",15.06784364
"2591","YCR084C","TUP1","NC","NC.1_3",16.03533307
"2592","YCR087C-A","YCR087C-A","NC","NC.1_3",15.06681259
"2593","YCR088W","ABP1","NC","NC.1_3",16.66393004
"2594","YCR090C","YCR090C","NC","NC.1_3",14.67508984
"2595","YCR093W","CDC39","NC","NC.1_3",15.16381395
"2596","YDL007W","RPT2","NC","NC.1_3",16.36427956
"2597","YDL014W","NOP1","NC","NC.1_3",19.04588337
"2598","YDL022W","GPD1","NC","NC.1_3",16.20390476
"2599","YDL029W","ARP2","NC","NC.1_3",16.92033336
"2600","YDL031W","DBP10","NC","NC.1_3",14.084969
"2601","YDL040C","NAT1","NC","NC.1_3",15.2702437
"2602","YDL051W","LHP1","NC","NC.1_3",16.5842888
"2603","YDL052C","SLC1","NC","NC.1_3",16.02166248
"2604","YDL053C","PBP4","NC","NC.1_3",15.78803344
"2605","YDL055C","PSA1","NC","NC.1_3",19.53864009
"2606","YDL061C","RPS29B","NC","NC.1_3",19.293444
"2607","YDL066W","IDP1","NC","NC.1_3",16.45843083
"2608","YDL072C","YET3","NC","NC.1_3",17.72803654
"2609","YDL078C","MDH3","NC","NC.1_3",16.4118642
"2610","YDL083C;YMR143W",NA,"NC","NC.1_3",20.32320835
"2611","YDL084W","SUB2","NC","NC.1_3",17.62567306
"2612","YDL086W","YDL086W","NC","NC.1_3",15.00968893
"2613","YDL095W","PMT1","NC","NC.1_3",16.18949688
"2614","YDL097C","RPN6","NC","NC.1_3",16.50858619
"2615","YDL100C","GET3","NC","NC.1_3",16.50752791
"2616","YDL103C","QRI1","NC","NC.1_3",15.6014913
"2617","YDL112W","TRM3","NC","NC.1_3",14.15301572
"2618","YDL122W","UBP1","NC","NC.1_3",15.02785944
"2619","YDL124W","YDL124W","NC","NC.1_3",16.49232136
"2620","YDL125C","HNT1","NC","NC.1_3",17.22845758
"2621","YDL126C","CDC48","NC","NC.1_3",17.71992729
"2622","YDL131W","LYS21","NC","NC.1_3",17.47908713
"2623","YDL132W","CDC53","NC","NC.1_3",14.64036774
"2624","YDL135C","RDI1","NC","NC.1_3",15.6188639
"2625","YDL136W;YDL191W",NA,"NC","NC.1_3",19.33929792
"2626","YDL140C","RPO21","NC","NC.1_3",15.83863757
"2627","YDL143W","CCT4","NC","NC.1_3",16.99299882
"2628","YDL145C","COP1","NC","NC.1_3",16.24639921
"2629","YDL147W","RPN5","NC","NC.1_3",15.69181432
"2630","YDL148C","NOP14","NC","NC.1_3",14.34807651
"2631","YDL153C","SAS10","NC","NC.1_3",14.43870481
"2632","YDL160C","DHH1","NC","NC.1_3",16.37467165
"2633","YDL161W","ENT1","NC","NC.1_3",14.66990451
"2634","YDL166C","FAP7","NC","NC.1_3",14.21160985
"2635","YDL168W","SFA1","NC","NC.1_3",15.75802406
"2636","YDL171C","GLT1","NC","NC.1_3",15.66707851
"2637","YDL182W","LYS20","NC","NC.1_3",16.50140073
"2638","YDL185W","VMA1","NC","NC.1_3",18.15959006
"2639","YDL188C","PPH22","NC","NC.1_3",14.87192384
"2640","YDL192W","ARF1","NC","NC.1_3",19.02522753
"2641","YDL195W","SEC31","NC","NC.1_3",16.25297345
"2642","YDL198C","GGC1","NC","NC.1_3",14.84442342
"2643","YDL201W","TRM8","NC","NC.1_3",15.50133609
"2644","YDL205C","HEM3","NC","NC.1_3",15.93428097
"2645","YDL208W","NHP2","NC","NC.1_3",17.06821704
"2646","YDL215C","GDH2","NC","NC.1_3",13.70270441
"2647","YDL225W","SHS1","NC","NC.1_3",15.28232689
"2648","YDL226C","GCS1","NC","NC.1_3",15.31326517
"2649","YDL229W","SSB1","NC","NC.1_3",19.28532093
"2650","YDL236W","PHO13","NC","NC.1_3",16.05195137
"2651","YDR001C","NTH1","NC","NC.1_3",14.56072471
"2652","YDR002W","YRB1","NC","NC.1_3",16.9812571
"2653","YDR011W","SNQ2","NC","NC.1_3",15.12680119
"2654","YDR012W","RPL4B","NC","NC.1_3",20.48687748
"2655","YDR019C","GCV1","NC","NC.1_3",13.86836281
"2656","YDR023W","SES1","NC","NC.1_3",17.14920598
"2657","YDR032C","PST2","NC","NC.1_3",16.23005621
"2658","YDR033W","MRH1","NC","NC.1_3",19.59376119
"2659","YDR035W","ARO3","NC","NC.1_3",15.55189809
"2660","YDR037W","KRS1","NC","NC.1_3",17.53811532
"2661","YDR044W","HEM13","NC","NC.1_3",15.4210686
"2662","YDR050C","TPI1","NC","NC.1_3",21.34740787
"2663","YDR060W","MAK21","NC","NC.1_3",14.74155401
"2664","YDR062W","LCB2","NC","NC.1_3",14.89207231
"2665","YDR064W","RPS13","NC","NC.1_3",19.4749138
"2666","YDR071C","PAA1","NC","NC.1_3",17.00069825
"2667","YDR074W","TPS2","NC","NC.1_3",15.12819788
"2668","YDR091C","RLI1","NC","NC.1_3",16.26684315
"2669","YDR098C","GRX3","NC","NC.1_3",16.59556948
"2670","YDR099W","BMH2","NC","NC.1_3",18.46282818
"2671","YDR101C","ARX1","NC","NC.1_3",15.80586031
"2672","YDR120C","TRM1","NC","NC.1_3",15.57178724
"2673","YDR127W","ARO1","NC","NC.1_3",15.74184436
"2674","YDR129C","SAC6","NC","NC.1_3",16.58733214
"2675","YDR135C","YCF1","NC","NC.1_3",15.20756862
"2676","YDR148C","KGD2","NC","NC.1_3",15.70276136
"2677","YDR150W","NUM1","NC","NC.1_3",13.52190626
"2678","YDR155C","CPR1","NC","NC.1_3",20.21399933
"2679","YDR158W","HOM2","NC","NC.1_3",17.53040288
"2680","YDR165W","TRM82","NC","NC.1_3",14.94387076
"2681","YDR168W","CDC37","NC","NC.1_3",15.42673145
"2682","YDR170C","SEC7","NC","NC.1_3",15.10087709
"2683","YDR172W","SUP35","NC","NC.1_3",16.6668011
"2684","YDR174W","HMO1","NC","NC.1_3",17.54807207
"2685","YDR177W","UBC1","NC","NC.1_3",16.46781311
"2686","YDR188W","CCT6","NC","NC.1_3",15.90715813
"2687","YDR189W","SLY1","NC","NC.1_3",14.69809175
"2688","YDR190C","RVB1","NC","NC.1_3",16.87704443
"2689","YDR194C","MSS116","NC","NC.1_3",14.62569118
"2690","YDR211W","GCD6","NC","NC.1_3",15.24106195
"2691","YDR212W","TCP1","NC","NC.1_3",16.65219333
"2692","YDR214W","AHA1","NC","NC.1_3",15.89963494
"2693","YDR226W","ADK1","NC","NC.1_3",18.32836273
"2694","YDR232W","HEM1","NC","NC.1_3",15.22391479
"2695","YDR233C","RTN1","NC","NC.1_3",17.7285584
"2696","YDR234W","LYS4","NC","NC.1_3",15.29786168
"2697","YDR238C","SEC26","NC","NC.1_3",15.95080425
"2698","YDR245W","MNN10","NC","NC.1_3",15.00309366
"2699","YDR258C","HSP78","NC","NC.1_3",14.63050355
"2700","YDR289C","RTT103","NC","NC.1_3",14.14691146
"2701","YDR293C","SSD1","NC","NC.1_3",14.52679543
"2702","YDR294C","DPL1","NC","NC.1_3",14.80206705
"2703","YDR298C","ATP5","NC","NC.1_3",16.23644696
"2704","YDR299W","BFR2","NC","NC.1_3",15.5155627
"2705","YDR300C","PRO1","NC","NC.1_3",15.20299305
"2706","YDR304C","CPR5","NC","NC.1_3",17.29184757
"2707","YDR321W","ASP1","NC","NC.1_3",16.49054917
"2708","YDR324C","UTP4","NC","NC.1_3",15.13910289
"2709","YDR328C","SKP1","NC","NC.1_3",16.13045792
"2710","YDR341C","YDR341C","NC","NC.1_3",16.97992247
"2711","YDR345C","HXT3","NC","NC.1_3",16.86552765
"2712","YDR346C","SVF1","NC","NC.1_3",16.32887786
"2713","YDR347W","MRP1","NC","NC.1_3",15.95636189
"2714","YDR348C","PAL1","NC","NC.1_3",14.54728477
"2715","YDR353W","TRR1","NC","NC.1_3",18.14848853
"2716","YDR354W","TRP4","NC","NC.1_3",13.9978676
"2717","YDR361C","BCP1","NC","NC.1_3",15.89559132
"2718","YDR368W","YPR1","NC","NC.1_3",15.99573438
"2719","YDR372C","VPS74","NC","NC.1_3",15.76070767
"2720","YDR378C","LSM6","NC","NC.1_3",15.70538929
"2721","YDR381W","YRA1","NC","NC.1_3",18.87830116
"2722","YDR382W","RPP2B","NC","NC.1_3",19.21481038
"2723","YDR385W;YOR133W",NA,"NC","NC.1_3",19.77418683
"2724","YDR388W","RVS167","NC","NC.1_3",15.73120243
"2725","YDR394W","RPT3","NC","NC.1_3",15.56471365
"2726","YDR395W","SXM1","NC","NC.1_3",15.01614738
"2727","YDR398W","UTP5","NC","NC.1_3",14.69936811
"2728","YDR399W","HPT1","NC","NC.1_3",16.2604298
"2729","YDR408C","ADE8","NC","NC.1_3",15.76701692
"2730","YDR418W;YEL054C",NA,"NC","NC.1_3",21.26894984
"2731","YDR427W","RPN9","NC","NC.1_3",15.08859667
"2732","YDR429C","TIF35","NC","NC.1_3",15.92069913
"2733","YDR432W","NPL3","NC","NC.1_3",17.74161449
"2734","YDR447C;YML024W",NA,"NC","NC.1_3",21.64663858
"2735","YDR450W;YML026C",NA,"NC","NC.1_3",20.17815831
"2736","YDR454C","GUK1","NC","NC.1_3",17.05616239
"2737","YDR471W;YHR010W",NA,"NC","NC.1_3",20.72228421
"2738","YDR472W","TRS31","NC","NC.1_3",14.68736725
"2739","YDR477W","SNF1","NC","NC.1_3",15.34516103
"2740","YDR483W","KRE2","NC","NC.1_3",15.79378258
"2741","YDR487C","RIB3","NC","NC.1_3",16.34890236
"2742","YDR496C","PUF6","NC","NC.1_3",15.5580021
"2743","YDR500C","RPL37B","NC","NC.1_3",18.81575521
"2744","YDR502C","SAM2","NC","NC.1_3",16.36865133
"2745","YDR510W","SMT3","NC","NC.1_3",17.41452182
"2746","YDR513W","GRX2","NC","NC.1_3",15.16359716
"2747","YDR516C","EMI2","NC","NC.1_3",14.54509403
"2748","YDR518W","EUG1","NC","NC.1_3",14.29096632
"2749","YDR531W","CAB1","NC","NC.1_3",14.3876574
"2750","YDR533C","HSP31","NC","NC.1_3",14.98541323
"2751","YDR539W","FDC1","NC","NC.1_3",14.96964263
"2752","YEL002C","WBP1","NC","NC.1_3",16.03224537
"2753","YEL013W","VAC8","NC","NC.1_3",15.30144414
"2754","YEL022W","GEA2","NC","NC.1_3",14.31797944
"2755","YEL026W","SNU13","NC","NC.1_3",17.05794712
"2756","YEL027W","VMA3","NC","NC.1_3",18.02001512
"2757","YEL031W","SPF1","NC","NC.1_3",16.18034687
"2758","YEL032W","MCM3","NC","NC.1_3",14.42057193
"2759","YEL034W","HYP2","NC","NC.1_3",17.27626699
"2760","YEL037C","RAD23","NC","NC.1_3",16.52568723
"2761","YEL040W","UTR2","NC","NC.1_3",17.32239671
"2762","YEL042W","GDA1","NC","NC.1_3",16.07015051
"2763","YEL046C","GLY1","NC","NC.1_3",18.23004221
"2764","YEL047C","FRD1","NC","NC.1_3",16.36178766
"2765","YEL051W","VMA8","NC","NC.1_3",16.38121802
"2766","YEL055C","POL5","NC","NC.1_3",14.91305178
"2767","YEL058W","PCM1","NC","NC.1_3",15.82252527
"2768","YEL060C","PRB1","NC","NC.1_3",16.15927807
"2769","YEL071W","DLD3","NC","NC.1_3",16.97910853
"2770","YER003C","PMI40","NC","NC.1_3",17.13022914
"2771","YER004W","FMP52","NC","NC.1_3",14.41628366
"2772","YER006W","NUG1","NC","NC.1_3",16.4974414
"2773","YER007C-A","TMA20","NC","NC.1_3",16.9352469
"2774","YER009W","NTF2","NC","NC.1_3",18.28189721
"2775","YER012W","PRE1","NC","NC.1_3",16.86675734
"2776","YER021W","RPN3","NC","NC.1_3",16.05229922
"2777","YER023W","PRO3","NC","NC.1_3",17.43571362
"2778","YER025W","GCD11","NC","NC.1_3",17.23338892
"2779","YER031C","YPT31","NC","NC.1_3",15.79490604
"2780","YER036C","ARB1","NC","NC.1_3",17.14525646
"2781","YER043C","SAH1","NC","NC.1_3",19.46631524
"2782","YER048C","CAJ1","NC","NC.1_3",15.25580169
"2783","YER048W-A","ISD11","NC","NC.1_3",15.85393999
"2784","YER049W","TPA1","NC","NC.1_3",16.29734368
"2785","YER052C","HOM3","NC","NC.1_3",15.03561884
"2786","YER055C","HIS1","NC","NC.1_3",16.60223609
"2787","YER056C-A;YIL052C",NA,"NC","NC.1_3",18.77758121
"2788","YER057C","HMF1","NC","NC.1_3",17.02943249
"2789","YER062C","GPP2","NC","NC.1_3",16.5856615
"2790","YER063W","THO1","NC","NC.1_3",16.67660191
"2791","YER068W","MOT2","NC","NC.1_3",14.38636853
"2792","YER069W","ARG5,6","NC","NC.1_3",14.46685577
"2793","YER070W","RNR1","NC","NC.1_3",15.74554436
"2794","YER073W","ALD5","NC","NC.1_3",17.46244835
"2795","YER074W;YIL069C",NA,"NC","NC.1_3",20.18026233
"2796","YER080W","AIM9","NC","NC.1_3",15.50755561
"2797","YER081W","SER3","NC","NC.1_3",15.58319895
"2798","YER082C","UTP7","NC","NC.1_3",14.7397287
"2799","YER086W","ILV1","NC","NC.1_3",15.89011451
"2800","YER089C","PTC2","NC","NC.1_3",15.89460177
"2801","YER090W","TRP2","NC","NC.1_3",16.03754846
"2802","YER091C","MET6","NC","NC.1_3",19.53660419
"2803","YER094C","PUP3","NC","NC.1_3",16.56868957
"2804","YER103W","SSA4","NC","NC.1_3",15.67453944
"2805","YER110C","KAP123","NC","NC.1_3",17.74544476
"2806","YER112W","LSM4","NC","NC.1_3",16.05181263
"2807","YER120W","SCS2","NC","NC.1_3",17.41417255
"2808","YER122C","GLO3","NC","NC.1_3",15.72581307
"2809","YER125W","RSP5","NC","NC.1_3",15.57985234
"2810","YER127W","LCP5","NC","NC.1_3",14.68081663
"2811","YER133W","GLC7","NC","NC.1_3",16.01537677
"2812","YER136W","GDI1","NC","NC.1_3",16.49930006
"2813","YER151C","UBP3","NC","NC.1_3",14.96445095
"2814","YER155C","BEM2","NC","NC.1_3",14.4682944
"2815","YER156C","YER156C","NC","NC.1_3",16.01670204
"2816","YER159C","BUR6","NC","NC.1_3",15.01395468
"2817","YER164W","CHD1","NC","NC.1_3",14.27000832
"2818","YER165W","PAB1","NC","NC.1_3",18.43141522
"2819","YER177W","BMH1","NC","NC.1_3",18.9491262
"2820","YER178W","PDA1","NC","NC.1_3",16.50874527
"2821","YFL004W","VTC2","NC","NC.1_3",15.74910501
"2822","YFL005W","SEC4","NC","NC.1_3",17.19509957
"2823","YFL010C","WWM1","NC","NC.1_3",17.20619105
"2824","YFL018C","LPD1","NC","NC.1_3",17.03209964
"2825","YFL022C","FRS2","NC","NC.1_3",17.37214796
"2826","YFL028C","CAF16","NC","NC.1_3",14.46666331
"2827","YFL037W","TUB2","NC","NC.1_3",17.41787105
"2828","YFL038C","YPT1","NC","NC.1_3",16.49550569
"2829","YFL039C","ACT1","NC","NC.1_3",19.17122842
"2830","YFL045C","SEC53","NC","NC.1_3",18.53909419
"2831","YFL048C","EMP47","NC","NC.1_3",15.60148574
"2832","YFR002W","NIC96","NC","NC.1_3",15.57098274
"2833","YFR004W","RPN11","NC","NC.1_3",15.64259915
"2834","YFR006W","YFR006W","NC","NC.1_3",14.51385407
"2835","YFR009W","GCN20","NC","NC.1_3",15.905213
"2836","YFR010W","UBP6","NC","NC.1_3",15.39186201
"2837","YFR024C-A","LSB3","NC","NC.1_3",14.73344467
"2838","YFR030W","MET10","NC","NC.1_3",15.30688935
"2839","YFR031C-A;YIL018W",NA,"NC","NC.1_3",20.42984203
"2840","YFR037C","RSC8","NC","NC.1_3",15.30631297
"2841","YFR044C","DUG1","NC","NC.1_3",16.91443952
"2842","YFR047C","BNA6","NC","NC.1_3",15.54831912
"2843","YFR050C","PRE4","NC","NC.1_3",15.65428497
"2844","YFR051C","RET2","NC","NC.1_3",16.29721898
"2845","YFR052W","RPN12","NC","NC.1_3",15.78341074
"2846","YFR053C","HXK1","NC","NC.1_3",16.19138534
"2847","YGL001C","ERG26","NC","NC.1_3",15.35192306
"2848","YGL008C","PMA1","NC","NC.1_3",18.63573561
"2849","YGL009C","LEU1","NC","NC.1_3",18.47147429
"2850","YGL011C","SCL1","NC","NC.1_3",16.47987775
"2851","YGL014W","PUF4","NC","NC.1_3",14.80036686
"2852","YGL022W","STT3","NC","NC.1_3",15.91317585
"2853","YGL026C","TRP5","NC","NC.1_3",17.07371011
"2854","YGL027C","CWH41","NC","NC.1_3",15.26758961
"2855","YGL030W","RPL30","NC","NC.1_3",18.69799846
"2856","YGL031C","RPL24A","NC","NC.1_3",19.32888759
"2857","YGL037C","PNC1","NC","NC.1_3",17.25784362
"2858","YGL040C","HEM2","NC","NC.1_3",15.60151907
"2859","YGL043W","DST1","NC","NC.1_3",14.54536563
"2860","YGL048C","RPT6","NC","NC.1_3",16.13285959
"2861","YGL049C","TIF4632","NC","NC.1_3",14.98242989
"2862","YGL055W","OLE1","NC","NC.1_3",16.03412706
