"","systematic_name","gene","C3","C8","CS23","HS42","NC","UT","C3_C8","C3_CS23","C3_HS42","C3_NC","C3_UT","C8_CS23","C8_HS42","C8_NC","C8_UT","CS23_HS42","CS23_NC","CS23_UT","HS42_NC","HS42_UT","NC_UT"
"297","YER006W","NUG1",16.4496754666667,16.0601170525,16.5063159,17.06848711,16.5996934925,17.1848805441667,-0.389558414166665,0.0566404333333352,0.618811643333334,0.150018025833337,0.735205077500002,0.4461988475,1.0083700575,0.539576440000001,1.12476349166667,0.562171209999999,0.0933775925000013,0.678564644166666,-0.468793617499998,0.116393434166667,0.585187051666665
"298","YER007C-A","TMA20",16.50504286,16.5513725,16.6012439125,17.2052226525,16.855266,17.3135632383333,0.0463296399999997,0.0962010525000032,0.700179792500002,0.350223140000001,0.808520378333334,0.0498714125000035,0.653850152500002,0.303893500000001,0.762190738333334,0.603978739999999,0.254022087499997,0.712319325833331,-0.349956652500001,0.108340585833332,0.458297238333333
"299","YER009W","NTF2",18.1299318233333,17.7519512975,18.0166297975,19.3106003275,18.3292648225,20.0117648508333,-0.377980525833333,-0.113302025833331,1.18066850416666,0.199332999166668,1.8818330275,0.264678500000002,1.55864903,0.577313525000001,2.25981355333333,1.29397053,0.312635024999999,1.99513505333333,-0.981335504999997,0.701164523333336,1.68250002833333
"300","YER012W","PRE1",16.31047537,16.3222145175,16.186495195,17.04709722,16.5108291925,16.95436593,0.0117391475000019,-0.123980175,0.736621850000002,0.200353822500002,0.643890559999999,-0.135719322500002,0.7248827025,0.188614675,0.632151412499997,0.860602025000002,0.324333997500002,0.767870734999999,-0.5362680275,-0.0927312900000032,0.443536737499997
"301","YER021W","RPN3",15.2741644966667,15.482006775,15.2065194725,16.15951796,15.640755785,16.0058942708333,0.207842278333334,-0.0676450241666657,0.885353463333336,0.366591288333334,0.731729774166668,-0.2754873025,0.677511185000002,0.158749009999999,0.523887495833334,0.952998487500002,0.434236312499999,0.799374798333334,-0.518762175000003,-0.153623689166668,0.365138485833334
"302","YER023W","PRO3",17.22667037,17.3072867875,17.12939925,18.0000610475,17.4939711175,17.7704260816667,0.0806164174999999,-0.097271120000002,0.7733906775,0.267300747500002,0.543755711666666,-0.177887537500002,0.69277426,0.186684330000002,0.463139294166666,0.870661797500002,0.364571867500004,0.641026831666668,-0.506089929999998,-0.229634965833334,0.276454964166664
"303","YER025W","GCD11",16.9137831766667,17.1645958675,16.9878383575,17.6748926575,17.307896135,17.7155624216667,0.250812690833335,0.0740551808333336,0.761109480833333,0.394112958333334,0.801779245000002,-0.176757510000002,0.510296789999998,0.143300267499999,0.550966554166667,0.6870543,0.320057777500001,0.727724064166669,-0.366996522499999,0.0406697641666689,0.407666286666668
"304","YER031C","YPT31",15.82865805,15.99472435,15.61061607,16.5704221825,15.95401196,16.3328826608333,0.166066300000001,-0.218041979999999,0.7417641325,0.125353910000001,0.504224610833335,-0.38410828,0.5756978325,-0.0407123899999995,0.338158310833334,0.959806112499999,0.34339589,0.722266590833334,-0.616410222499999,-0.237539521666665,0.378870700833334
"305","YER036C","ARB1",16.9692631133333,16.8007111225,16.9216034925,17.4967541225,17.0138587725,17.5844976933333,-0.168551990833336,-0.0476596208333362,0.527491009166667,0.0445956591666672,0.615234579999999,0.12089237,0.696043000000003,0.213147650000003,0.783786570833335,0.575150630000003,0.0922552800000034,0.662894200833335,-0.48289535,0.0877435708333323,0.570638920833332
"306","YER043C","SAH1",19.13896525,19.23672565,19.092759505,19.8604048775,19.51817111,19.54682978,0.0977604000000021,-0.0462057449999982,0.721439627500004,0.379205860000003,0.407864530000001,-0.143966145,0.623679227500002,0.28144546,0.310104129999999,0.767645372500002,0.425411605000001,0.454070274999999,-0.342233767500002,-0.313575097500003,0.0286586699999987
"307","YER048C","CAJ1",16.11239093,15.841542715,15.7617007725,16.250070095,15.541744215,16.0153161366667,-0.270848214999999,-0.350690157500001,0.137679164999998,-0.570646714999999,-0.0970747933333342,-0.0798419425000017,0.408527379999997,-0.2997985,0.173773421666665,0.488369322499999,-0.219956557499998,0.253615364166667,-0.708325879999997,-0.234753958333332,0.473571921666665
"308","YER048W-A","ISD11",15.5484855833333,15.4361351725,15.4377808675,15.86244131,15.614665705,16.2310800283333,-0.112350410833333,-0.110704715833332,0.313955726666666,0.0661801216666671,0.682594445000001,0.00164569500000056,0.426306137499999,0.1785305325,0.794944855833334,0.424660442499999,0.176884837499999,0.793299160833334,-0.247775604999999,0.368638718333335,0.616414323333334
"309","YER049W","TPA1",15.6044917666667,15.6787122425,15.526710695,15.91522488,15.77595168,16.1838526266667,0.074220475833334,-0.0777810716666671,0.310733113333333,0.171459913333333,0.57936086,-0.152001547500001,0.236512637499999,0.097239437499999,0.505140384166666,0.388514185,0.249240985,0.657141931666667,-0.1392732,0.268627746666667,0.407900946666667
"310","YER052C","HOM3",15.6924383666667,16.245292795,15.1986506425,16.1770094675,15.270176415,16.3450162883333,0.552854428333333,-0.493787724166669,0.484571100833332,-0.422261951666668,0.652577921666666,-1.0466421525,-0.0682833275000014,-0.975116380000001,0.0997234933333324,0.978358825000001,0.0715257725000011,1.14636564583333,-0.9068330525,0.168006820833334,1.07483987333333
"311","YER055C","HIS1",16.5580375233333,16.8662239775,16.7045867225,17.7769984475,16.60707688,17.5050608616667,0.308186454166666,0.146549199166667,1.21896092416667,0.0490393566666683,0.947023338333334,-0.161637254999999,0.91077447,-0.259147097499998,0.638836884166668,1.072411725,-0.0975098424999992,0.800474139166667,-1.1699215675,-0.271937585833331,0.897983981666666
"312","YER057C","HMF1",16.50145293,16.2972249975,16.26921751,17.840908705,16.92638703,17.7303533483333,-0.2042279325,-0.232235419999999,1.339455775,0.424934100000002,1.22890041833333,-0.0280074874999983,1.5436837075,0.629162032500002,1.43312835083333,1.571691195,0.65716952,1.46113583833333,-0.914521675,-0.110555356666669,0.80396631833333
"313","YER062C","GPP2",16.2817939666667,16.272180745,15.809046785,16.746934785,16.60020496,16.7502814966667,-0.00961322166666534,-0.472747181666666,0.465140818333335,0.318410993333334,0.468487530000001,-0.46313396,0.474754040000001,0.328024214999999,0.478100751666666,0.937888000000001,0.791158175,0.941234711666667,-0.146729825000001,0.00334671166666567,0.150076536666667
"314","YER063W","THO1",15.9484138,16.0968775925,15.85235379,16.8714263675,16.4970243925,16.8736935908333,0.148463792499999,-0.0960600100000004,0.923012567499999,0.548610592499998,0.925279790833333,-0.2445238025,0.774548775,0.400146799999998,0.776815998333333,1.0190725775,0.644670602499998,1.02133980083333,-0.374401975000001,0.00226722333333385,0.376669198333335
"315","YER068W","MOT2",14.0003853833333,13.949940135,14.12852712,14.7920445825,14.4182312025,14.6369826308333,-0.0504452483333324,0.128141736666667,0.791659199166668,0.417845819166667,0.636597247500001,0.178586984999999,0.842104447500001,0.468291067499999,0.687042495833333,0.663517462500002,0.2897040825,0.508455510833334,-0.373813380000001,-0.155061951666667,0.218751428333334
"316","YER069W","ARG5,6",15.09492786,15.5343463975,15.29328935,15.8742581175,14.504624645,16.1785706416667,0.4394185375,0.19836149,0.7793302575,-0.590303215,1.08364278166667,-0.2410570475,0.33991172,-1.0297217525,0.644224244166667,0.5809687675,-0.788664705,0.885281291666667,-1.3696334725,0.304312524166667,1.67394599666667
"317","YER070W","RNR1",15.42895718,15.4770712475,15.5824052425,16.5229331075,15.8375649875,16.2145564925,0.0481140675000002,0.153448062500001,1.0939759275,0.408607807500001,0.785599312500002,0.105333995000001,1.04586186,0.360493740000001,0.737485245000002,0.940527865000002,0.255159745,0.632151250000001,-0.685368120000001,-0.308376615,0.376991505000001
"318","YER073W","ALD5",16.85232154,17.447241075,17.11861566,18.1280287575,17.2704669775,17.7327547175,0.594919535000002,0.266294120000001,1.2757072175,0.418145437500002,0.880433177500002,-0.328625415000001,0.6807876825,-0.176774097500001,0.2855136425,1.0094130975,0.1518513175,0.614139057500001,-0.857561780000001,-0.39527404,0.462287740000001
"319","YER080W","AIM9",15.1152848466667,15.2249935,15.3037608575,15.9107908325,15.30374338,15.7920514975,0.109708653333334,0.188476010833334,0.795505985833334,0.188458533333334,0.676766650833333,0.0787673575000003,0.6857973325,0.0787498800000002,0.567057997499999,0.607029975,-1.74775000001404e-05,0.488290639999999,-0.6070474525,-0.118739335000001,0.488308117499999
"320","YER081W","SER3",15.6900132233333,15.8246268175,15.4557122075,16.7206686325,15.4873842425,15.9835724375,0.134613594166666,-0.234301015833333,1.03065540916667,-0.202628980833335,0.293559214166665,-0.368914609999999,0.896041815,-0.337242575000001,0.158945619999999,1.264956425,0.0316720349999979,0.527860229999998,-1.23328439,-0.737096195000001,0.496188195
"321","YER082C","UTP7",14.5397556566667,14.238473465,14.53334816,15.194006135,14.899451695,15.0981089816667,-0.301282191666667,-0.00640749666666807,0.654250478333333,0.359696038333333,0.558353324999999,0.294874694999999,0.95553267,0.66097823,0.859635516666666,0.660657975000001,0.366103535000001,0.564760821666667,-0.294554440000001,-0.0958971533333344,0.198657286666666
"322","YER086W","ILV1",15.4862143966667,15.9946232925,15.78679519,16.0932010875,15.84212354,16.6960801208333,0.508408895833332,0.300580793333332,0.606986690833331,0.355909143333331,1.20986572416667,-0.207828102500001,0.0985777949999989,-0.152499752500001,0.701456828333333,0.306405897499999,0.0553283499999999,0.909284930833334,-0.2510775475,0.602879033333334,0.853956580833334
"323","YER089C","PTC2",15.5348365033333,15.7007619325,15.66452939,16.3111693475,15.96287538,16.1913409975,0.165925429166666,0.129692886666666,0.776332844166664,0.428038876666665,0.656504494166665,-0.0362325425000005,0.610407414999997,0.262113447499999,0.490579064999999,0.646639957499998,0.29834599,0.526811607499999,-0.348293967499998,-0.119828349999999,0.228465617499999
"324","YER090W","TRP2",16.1855117766667,16.6075795875,16.311242455,16.90432003,16.2574170175,17.0909066091667,0.422067810833333,0.12573067833333,0.718808253333332,0.0719052408333312,0.905394832499997,-0.296337132500003,0.296740442499999,-0.350162570000002,0.483327021666664,0.593077575000002,-0.0538254374999987,0.779664154166667,-0.646903012500001,0.186586579166665,0.833489591666666
"325","YER091C","MET6",19.1734030933333,19.55120786,19.3115835375,19.888857175,19.503676235,20.1654097808333,0.377804766666664,0.138180444166665,0.715454081666667,0.330273141666666,0.992006687499998,-0.239624322499999,0.337649315000004,-0.0475316249999977,0.614201920833334,0.577273637500003,0.192092697500001,0.853826243333334,-0.385180940000001,0.276552605833331,0.661733545833332
"326","YER094C","PUP3",15.61399745,16.18759069,16.1221530025,16.8082713225,16.26770687,16.6729209291667,0.573593240000001,0.5081555525,1.1942738725,0.653709420000002,1.05892347916667,-0.0654376875000011,0.620680632500001,0.080116180000001,0.485330239166665,0.686118320000002,0.145553867500002,0.550767926666666,-0.5405644525,-0.135350393333336,0.405214059166664
"327","YER103W","SSA4",15.3493124033333,15.127097415,15.1103828875,16.42368893,15.4700572875,15.3270109441667,-0.222214988333334,-0.238929515833334,1.07437652666667,0.120744884166665,-0.0223014591666679,-0.0167145274999996,1.296591515,0.3429598725,0.199913529166666,1.3133060425,0.359674399999999,0.216628056666666,-0.953631642500001,-1.09667798583333,-0.143046343333333
"328","YER110C","KAP123",17.31845332,17.537436075,17.319631495,17.92296318,17.6828380275,18.057748075,0.218982754999999,0.00117817499999973,0.60450986,0.364384707500001,0.739294755,-0.217804579999999,0.385527105000001,0.145401952500002,0.520312000000001,0.603331685000001,0.363206532500001,0.73811658,-0.240125152499999,0.134784894999999,0.374910047499998
"329","YER112W","LSM4",16.36371199,16.025691045,16.2979516775,16.5492800825,15.9823594825,16.5698455091667,-0.338020945,-0.0657603125000001,0.185568092500002,-0.381352507499999,0.206133519166666,0.2722606325,0.523589037500003,-0.0433315624999988,0.544154464166667,0.251328405000002,-0.315592194999999,0.271893831666667,-0.566920600000001,0.0205654266666642,0.587486026666665
"330","YER120W","SCS2",16.7543945966667,17.01696102,16.7679747225,17.692712755,17.44384385,17.4038247716667,0.262566423333332,0.0135801258333323,0.938318158333331,0.689449253333333,0.649430174999999,-0.2489862975,0.675751734999999,0.42688283,0.386863751666667,0.924738032499999,0.6758691275,0.635850049166667,-0.248868904999998,-0.288887983333332,-0.0400190783333336
"331","YER122C","GLO3",15.0944741,14.945949685,14.913951125,15.793615955,15.4434332425,15.7683407125,-0.148524414999999,-0.180522974999999,0.699141855000001,0.3489591425,0.673866612500001,-0.0319985599999999,0.847666269999999,0.497483557499999,0.8223910275,0.879664829999999,0.529482117499999,0.8543895875,-0.350182712500001,-0.0252752424999994,0.324907470000001
"332","YER125W","RSP5",14.7901755566667,15.0220543575,14.82163429,15.573866285,15.39209502,15.4412522175,0.231878800833334,0.0314587333333343,0.783690728333333,0.601919463333333,0.651076660833334,-0.2004200675,0.551811927499999,0.370040662499999,0.419197860000001,0.752231994999999,0.570460729999999,0.6196179275,-0.181771265,-0.132614067499999,0.0491571975000014
"333","YER127W","LCP5",14.57881083,14.60756707,15.84340847,14.8617234,14.7243665375,15.3050320625,0.0287562399999999,1.26459764,0.282912569999999,0.1455557075,0.7262212325,1.2358414,0.254156329999999,0.1167994675,0.6974649925,-0.981685070000001,-1.1190419325,-0.538376407499999,-0.137356862499999,0.443308662500002,0.580665525000001
"334","YER133W","GLC7",15.87880077,15.96673047,15.77564038,16.3413717025,15.83488233,16.3393497183333,0.0879297000000001,-0.103160389999999,0.462570932499998,-0.0439184400000006,0.460548948333335,-0.191090089999999,0.374641232499998,-0.131848140000001,0.372619248333335,0.565731322499998,0.0592419499999988,0.563709338333334,-0.506489372499999,-0.00202198416666377,0.504467388333335
"335","YER136W","GDI1",16.31543906,16.4518443475,16.238003025,16.380862495,16.3377805725,16.7011119191667,0.136405287500001,-0.0774360349999981,0.0654234350000031,0.0223415125000024,0.385672859166668,-0.213841322499999,-0.0709818524999974,-0.114063774999998,0.249267571666667,0.142859470000001,0.0997775475000005,0.463108894166666,-0.0430819225000008,0.320249424166665,0.363331346666666
"336","YER151C","UBP3",14.6048106066667,14.768652865,14.5823651,15.3093703075,14.87518659,15.0978752841667,0.163842258333334,-0.0224455066666653,0.704559700833334,0.270375983333334,0.493064677500001,-0.186287764999999,0.5407174425,0.106533725,0.329222419166667,0.7270052075,0.29282149,0.515510184166667,-0.4341837175,-0.211495023333333,0.222688694166667
"337","YER155C","BEM2",13.89113238,14.1482600275,13.520095735,14.5273996075,14.3232438475,14.4504421916667,0.257127647499999,-0.371036645,0.636267227500001,0.432111467499999,0.559309811666667,-0.628164292499999,0.379139580000002,0.17498382,0.302182164166668,1.0073038725,0.803148112499999,0.930346456666667,-0.204155760000003,-0.0769574158333342,0.127198344166668
"338","YER156C","YER156C",15.6540285733333,15.75253297,15.6869113375,16.4365844575,15.9266333575,16.6094373716667,0.0985043966666677,0.0328827641666667,0.782555884166667,0.272604784166665,0.955408798333332,-0.065621632500001,0.6840514875,0.174100387499998,0.856904401666664,0.749673120000001,0.239722019999999,0.922526034166665,-0.509951100000002,0.172852914166665,0.682804014166667
"339","YER159C","BUR6",15.0508790266667,14.6680697225,15.73272274,15.3784053325,15.077348525,15.8942335133333,-0.382809304166667,0.681843713333333,0.327526305833333,0.0264694983333325,0.843354486666666,1.0646530175,0.71033561,0.409278802499999,1.22616379083333,-0.3543174075,-0.655374215,0.161510773333333,-0.3010568075,0.515828180833333,0.816884988333333
"340","YER164W","CHD1",14.0186315166667,13.8215138,13.92765532,14.57401623,14.178446765,14.5304796375,-0.197117716666666,-0.0909761966666665,0.555384713333334,0.159815248333334,0.511848120833333,0.10614152,0.75250243,0.356932965,0.708965837499999,0.64636091,0.250791445000001,0.6028243175,-0.395569464999999,-0.0435365925000006,0.352032872499999
"341","YER165W","PAB1",17.5050497766667,18.014982575,17.8457180675,18.2161192775,18.1656039825,18.4398949841667,0.509932798333331,0.340668290833332,0.711069500833332,0.660554205833336,0.9348452075,-0.169264507499999,0.201136702500001,0.150621407500005,0.424912409166669,0.370401210000001,0.319885915000004,0.594176916666669,-0.0505152949999967,0.223775706666668,0.274291001666665
"342","YER177W","BMH1",18.6793492166667,18.8991206425,18.3999018725,19.24623765,18.9780435975,19.3389045633333,0.219771425833336,-0.279447344166666,0.566888433333336,0.298694380833336,0.659555346666668,-0.499218770000002,0.3471170075,0.0789229549999995,0.439783920833332,0.846335777500002,0.578141725000002,0.939002690833334,-0.2681940525,0.092666913333332,0.360860965833332
"343","YER178W","PDA1",16.48387352,16.8842157325,16.4327819925,17.424049155,16.6377282375,17.2188533091667,0.4003422125,-0.0510915274999988,0.940175634999999,0.1538547175,0.734979789166665,-0.451433739999999,0.539833422499999,-0.246487495,0.334637576666665,0.991267162499998,0.204946244999999,0.786071316666664,-0.786320917499999,-0.205195845833334,0.581125071666666
"344","YFL004W","VTC2",15.00903742,14.9552962975,14.8167081475,15.6910759375,15.4839667975,15.3623692308333,-0.0537411225,-0.1923292725,0.682038517499999,0.474929377499999,0.353331810833334,-0.13858815,0.735779639999999,0.528670499999999,0.407072933333334,0.874367789999999,0.667258649999999,0.545661083333334,-0.20710914,-0.328706706666665,-0.121597566666665
"345","YFL005W","SEC4",16.2777966166667,16.6651834775,16.4646833225,17.1057347325,16.79721722,16.7813303283333,0.387386860833335,0.186886705833334,0.827938115833334,0.519420603333334,0.503533711666666,-0.200500155,0.440551254999999,0.132033742499999,0.116146850833331,0.641051409999999,0.332533897499999,0.316647005833332,-0.3085175125,-0.324404404166668,-0.0158868916666677
"346","YFL010C","WWM1",17.0511867866667,16.6570679075,16.7695868025,17.8748903875,17.0823645125,17.46950878,-0.394118879166665,-0.281599984166665,0.823703600833337,0.0311777258333343,0.418321993333336,0.112518895000001,1.21782248,0.425296605,0.812440872500002,1.105303585,0.312777709999999,0.699921977500001,-0.792525875000003,-0.405381607500001,0.387144267500002
"347","YFL018C","LPD1",16.2230460966667,16.4104023875,16.24929322,16.9947978725,16.773988245,16.979948875,0.187356290833332,0.0262471233333308,0.771751775833334,0.550942148333331,0.756902778333334,-0.161109167500001,0.584395485000002,0.363585857499999,0.569546487500002,0.745504652500003,0.524695025,0.730655655000003,-0.220809627500003,-0.0148489974999997,0.205960630000003
"348","YFL022C","FRS2",16.6588030366667,16.9118352,16.6681917,17.4783674425,17.1215115225,17.7371390183333,0.253032163333334,0.00938866333333621,0.819564405833336,0.462708485833335,1.07833598166667,-0.243643499999997,0.566532242500003,0.209676322500002,0.825303818333335,0.8101757425,0.453319822499999,1.06894731833333,-0.356855920000001,0.258771575833332,0.615627495833333
"349","YFL028C","CAF16",14.5995031233333,14.7054966075,14.4003156125,15.0334388475,14.587314295,15.4742821725,0.105993484166667,-0.199187510833333,0.433935724166668,-0.0121888283333327,0.874779049166667,-0.305180995000001,0.32794224,-0.1181823125,0.768785565,0.633123235000001,0.186998682500001,1.07396656,-0.446124552500001,0.440843324999999,0.8869678775
"350","YFL037W","TUB2",17.6149411533333,17.5176049525,17.3807405375,18.157887405,17.5184849975,18.1475274708333,-0.0973362008333325,-0.234200615833334,0.542946251666667,-0.0964561558333337,0.532586317500002,-0.136864415000002,0.640282452499999,0.00088004499999883,0.629922518333334,0.777146867500001,0.13774446,0.766786933333336,-0.6394024075,-0.0103599341666651,0.629042473333335
"351","YFL038C","YPT1",16.5254313566667,16.3141777825,16.2262568675,17.2238199375,16.7410261275,17.0686691508333,-0.211253574166665,-0.299174489166667,0.698388580833335,0.215594770833334,0.543237794166668,-0.0879209150000015,0.909642155,0.426848345,0.754491368333333,0.997563070000002,0.514769260000001,0.842412283333335,-0.48279381,-0.155150786666667,0.327643023333334
"352","YFL039C","ACT1",18.6417057233333,19.0604375875,18.51762915,19.4783540475,18.9941528575,18.8283542475,0.418731864166666,-0.124076573333337,0.836648324166664,0.352447134166663,0.186648524166667,-0.542808437500003,0.417916459999997,-0.0662847300000031,-0.232083339999999,0.9607248975,0.4765237075,0.310725097500004,-0.48420119,-0.649999799999996,-0.165798609999996
"353","YFL045C","SEC53",17.77074821,17.99877781,18.1319371325,18.69347378,18.3709307125,18.67900176,0.228029599999999,0.361188922499998,0.922725569999997,0.600182502499997,0.908253549999998,0.133159322499999,0.694695969999998,0.372152902499998,0.680223949999998,0.561536647499999,0.238993579999999,0.547064627499999,-0.3225430675,-0.0144720199999995,0.3080710475
"354","YFL048C","EMP47",15.7392524233333,15.7153888175,15.603703405,16.0749127275,15.8399867525,16.30024042,-0.0238636058333324,-0.135549018333332,0.335660304166666,0.100734329166666,0.560987996666668,-0.1116854125,0.359523909999998,0.124597934999999,0.584851602500001,0.471209322499998,0.236283347499999,0.696537015000001,-0.234925974999999,0.225327692500002,0.460253667500002
"355","YFR002W","NIC96",14.5445917433333,14.3160450975,14.60752039,15.3470420675,15.0307214075,14.7954559041667,-0.228546645833333,0.0629286466666681,0.802450324166667,0.486129664166667,0.250864160833334,0.291475292500001,1.03099697,0.71467631,0.479410806666667,0.739521677499999,0.423201017499998,0.187935514166666,-0.316320660000001,-0.551586163333333,-0.235265503333332
"356","YFR004W","RPN11",15.31226051,15.245635345,15.3161506675,16.13548785,15.44443491,16.2048347825,-0.0666251649999996,0.00389015750000077,0.823227340000001,0.1321744,0.892574272500001,0.0705153225000004,0.889852505,0.198799565,0.959199437500001,0.8193371825,0.128284242499999,0.888684115,-0.691052940000001,0.0693469325000002,0.760399872500001
"357","YFR006W","YFR006W",14.5179016066667,14.8647610675,14.73210134,14.988559775,14.8576373475,15.4394682725,0.346859460833333,0.214199733333333,0.470658168333332,0.339735740833333,0.921566665833332,-0.1326597275,0.123798707499999,-0.00712371999999917,0.574707204999999,0.256458434999999,0.125536007500001,0.707366932499999,-0.130922427499998,0.4509084975,0.581830924999998
"358","YFR009W","GCN20",15.4465552066667,15.5267420225,15.5594112175,16.11085772,15.6572035725,16.1573178025,0.0801868158333328,0.112856010833331,0.664302513333331,0.210648365833332,0.710762595833332,0.0326691949999987,0.584115697499998,0.13046155,0.630575779999999,0.551446502499999,0.0977923550000011,0.597906585,-0.453654147499998,0.0464600825000012,0.500114229999999
"359","YFR010W","UBP6",15.1726788266667,15.20480405,15.2365308325,15.6334571175,15.18773963,15.81701561,0.0321252233333329,0.0638520058333327,0.460778290833334,0.0150608033333324,0.644336783333333,0.0317267824999998,0.428653067500001,-0.0170644200000005,0.61221156,0.396926285000001,-0.0487912025000004,0.580484777500001,-0.445717487500001,0.1835584925,0.629275980000001
"360","YFR024C-A","LSB3",14.9193597133333,15.17568932,14.690199255,15.3838902825,14.5585384225,15.45225815,0.256329606666666,-0.229160458333334,0.464530569166667,-0.360821290833334,0.532898436666667,-0.485490065,0.208200962500001,-0.6171508975,0.27656883,0.693691027500002,-0.1316608325,0.762058895000001,-0.825351860000001,0.0683678674999992,0.893719727500001
"361","YFR030W","MET10",15.6992293766667,15.5839978,15.75021889,16.3391872525,15.3673945325,16.1152717266667,-0.115231576666666,0.0509895133333327,0.639957875833334,-0.331834844166666,0.41604235,0.166221089999999,0.7551894525,-0.2166032675,0.531273926666666,0.588968362500001,-0.382824357499999,0.365052836666667,-0.97179272,-0.223915525833334,0.747877194166666
"362","YFR037C","RSC8",14.7302439433333,14.797871945,14.7029863325,15.53159415,15.1591264575,15.6523755708333,0.0676280016666677,-0.0272576108333329,0.801350206666667,0.428882514166668,0.922131627500001,-0.0948856125000006,0.733722204999999,0.3612545125,0.854503625833333,0.8286078175,0.456140125000001,0.949389238333334,-0.372467692499999,0.120781420833334,0.493249113333333
"363","YFR044C","DUG1",16.5838483933333,16.729677915,16.3164121175,17.16294524,16.58340698,17.3017824566667,0.145829521666666,-0.267436275833333,0.579096846666665,-0.00044141333333414,0.717934063333335,-0.413265797499999,0.433267324999999,-0.146270935,0.572104541666668,0.846533122499999,0.266994862499999,0.985370339166668,-0.57953826,0.138837216666669,0.718375476666669
"364","YFR047C","BNA6",15.0687039866667,15.413123075,14.95350792,16.024542105,15.261557705,16.0592080258333,0.344419088333334,-0.115196066666666,0.955838118333336,0.192853718333334,0.990504039166666,-0.459615155,0.611419030000002,-0.15156537,0.646084950833332,1.071034185,0.308049785,1.10570010583333,-0.762984400000002,0.03466592083333,0.797650320833332
"365","YFR050C","PRE4",15.1147115966667,15.3885310775,15.2687066775,15.8249405775,15.4965026875,16.1634901116667,0.273819480833334,0.153995080833333,0.710228980833335,0.381791090833334,1.048778515,-0.119824400000001,0.436409500000002,0.10797161,0.774959034166669,0.556233900000002,0.22779601,0.894783434166669,-0.328437890000002,0.338549534166667,0.666987424166669
"366","YFR051C","RET2",15.72929753,15.9054010025,15.9018939225,16.6088109725,16.2617001925,16.6183150741667,0.176103472499999,0.172596392500001,0.879513442500002,0.532402662500001,0.889017544166666,-0.00350707999999855,0.703409970000003,0.356299190000001,0.712914071666667,0.706917050000001,0.35980627,0.716421151666665,-0.347110780000001,0.00950410166666416,0.356614881666665
"367","YFR052W","RPN12",14.89350304,14.8219196175,14.8949998375,15.5274340275,15.379750805,15.7564368558333,-0.0715834224999998,0.00149679749999976,0.633930987499999,0.486247765,0.862933815833333,0.0730802199999996,0.705514409999999,0.5578311875,0.934517238333333,0.63243419,0.4847509675,0.861437018333334,-0.1476832225,0.229002828333334,0.376686050833333
"368","YFR053C","HXK1",15.1438613366667,15.435353565,16.1565157225,16.1677604575,16.2931106025,16.8098186425,0.291492228333333,1.01265438583333,1.02389912083333,1.14924926583333,1.66595730583333,0.7211621575,0.732406892499998,0.857757037500001,1.3744650775,0.0112447349999982,0.136594880000001,0.653302920000002,0.125350145000002,0.642058185000003,0.516708040000001
"369","YGL001C","ERG26",14.8191815566667,15.27285793,14.76430419,15.8577725,15.43590142,15.4221471291667,0.453676373333334,-0.0548773666666662,1.03859094333333,0.616719863333334,0.6029655725,-0.50855374,0.584914569999999,0.16304349,0.149289199166667,1.09346831,0.67159723,0.657842939166667,-0.421871079999999,-0.435625370833332,-0.013754290833333
"370","YGL008C","PMA1",17.81794114,18.0434329425,17.52403965,18.6665570475,18.493013755,17.92750886,0.225491802499999,-0.293901490000003,0.848615907499997,0.675072614999998,0.109567719999998,-0.519393292500002,0.623124104999999,0.449580812499999,-0.115924082500001,1.1425173975,0.968974105000001,0.403469210000001,-0.1735432925,-0.7390481875,-0.565504895
"371","YGL009C","LEU1",18.55051165,18.8142089475,18.1296625875,19.04195933,18.08539261,18.9282296891667,0.263697297499998,-0.4208490625,0.49144768,-0.465119040000001,0.377718039166666,-0.684546359999999,0.227750382500002,-0.7288163375,0.114020741666668,0.912296742500001,-0.0442699775000008,0.798567101666666,-0.956566720000001,-0.113729640833334,0.842837079166667
"372","YGL011C","SCL1",16.0565087866667,16.0966962375,16.1680204125,17.0233383825,16.5777184725,16.3800012,0.0401874508333293,0.11151162583333,0.966829595833332,0.52120968583333,0.323492413333334,0.0713241750000009,0.926642145000002,0.481022235000001,0.283304962500004,0.855317970000002,0.40969806,0.211980787500003,-0.445619910000001,-0.643337182499998,-0.197717272499997
"373","YGL014W","PUF4",14.9175660533333,15.0570794375,14.615654845,15.6611286475,14.8064127525,15.6243046991667,0.139513384166667,-0.301911208333333,0.743562594166667,-0.111153300833333,0.706738645833333,-0.441424592500001,0.604049209999999,-0.250666685000001,0.567225261666666,1.0454738025,0.1907579075,1.00864985416667,-0.854715895,-0.0368239483333337,0.817891946666666
"374","YGL022W","STT3",15.30185417,15.18665398,15.0528975075,15.82238456,15.6300184825,15.4113124408333,-0.115200190000001,-0.248956662499999,0.520530389999999,0.328164312499998,0.109458270833333,-0.133756472499998,0.635730580000001,0.4433645025,0.224658460833334,0.769487052499999,0.577120974999998,0.358414933333332,-0.192366077500001,-0.411072119166667,-0.218706041666666
