systematic_name,gene,treatment_id,fc_log2,p_value,adj_p_value,regulated
YOL040C,RPS15,AF,-0.628384167,0.018687018,0.122640884,FALSE
YOL041C,NOP12,AF,0.2504425,0.201791707,0.474048742,FALSE
YOL049W,GSH2,AF,-0.041538333,0.789679142,0.912623644,FALSE
YOL057W,YOL057W,AF,-0.112165833,0.499867156,0.744324202,FALSE
YOL058W,ARG1,AF,0.253951667,0.238917624,0.517153035,FALSE
YOL059W,GPD2,AF,0.43669,0.002594241,0.034056877,FALSE
YOL061W,PRS5,AF,-0.022705,0.853057001,0.942159321,FALSE
YOL064C,MET22,AF,0.696305,1.08E-05,5.85E-04,FALSE
YOL070C,NBA1,AF,-0.471918333,0.309387999,0.58877285,FALSE
YOL077C,BRX1,AF,0.191014167,0.313442688,0.592386482,FALSE
YOL086C,ADH1,AF,-0.337788333,0.260821723,0.540734823,FALSE
YOL088C,MPD2,AF,-0.271625,0.146875644,0.399092683,FALSE
YOL092W,YPQ1,AF,-0.050409167,0.859823487,0.945806062,FALSE
YOL097C,WRS1,AF,0.058681667,0.616238754,0.81793039,FALSE
YOL098C,YOL098C,AF,-0.0619225,0.640592929,0.833288935,FALSE
YOL109W,ZEO1,AF,-0.572304167,0.024448353,0.143197499,FALSE
YOL111C,MDY2,AF,0.060356667,0.738522352,0.887222313,FALSE
YOL123W,HRP1,AF,-0.078295,0.569205959,0.789138109,FALSE
YOL126C,MDH2,AF,-0.7062975,1.06E-04,0.003550331,FALSE
YOL127W,RPL25,AF,0.1910675,0.487210738,0.73546365,FALSE
YOL139C,CDC33,AF,-0.345664167,0.141885833,0.391106905,FALSE
YOL140W,ARG8,AF,0.456539167,0.01029143,0.084231651,FALSE
YOL143C,RIB4,AF,-0.484195833,0.008878906,0.07649583,FALSE
YOL145C,CTR9,AF,0.11183,0.538960022,0.770091957,FALSE
YOL149W,DCP1,AF,-0.089499167,0.598525971,0.807131168,FALSE
YOL151W,GRE2,AF,-0.069005,0.69663522,0.864574758,FALSE
YOR001W,RRP6,AF,-0.140693333,0.422772323,0.686965464,FALSE
YOR007C,SGT2,AF,-0.2605025,0.176117283,0.44017392,FALSE
YOR020C,HSP10,AF,-0.481685,0.132952221,0.378147081,FALSE
YOR021C,SFM1,AF,-0.052371667,0.763064989,0.898611952,FALSE
YOR027W,STI1,AF,0.094911667,0.535531183,0.767912909,FALSE
YOR042W,CUE5,AF,-0.020788333,0.90626128,0.965834139,FALSE
YOR046C,DBP5,AF,-0.335365833,0.019386152,0.124992743,FALSE
YOR051C,ETT1,AF,0.112524167,0.717741025,0.876692415,FALSE
YOR056C,NOB1,AF,-0.24046,0.225736141,0.501877326,FALSE
YOR061W,CKA2,AF,0.100146667,0.529578349,0.764084091,FALSE
YOR063W,RPL3,AF,0.0682575,0.799383969,0.917374774,FALSE
YOR085W,OST3,AF,0.294353333,0.258047849,0.53804628,FALSE
YOR086C,TCB1,AF,0.444483333,0.091227398,0.307794191,FALSE
YOR089C,VPS21,AF,0.091473333,0.609884632,0.814150312,FALSE
YOR091W,TMA46,AF,0.2686975,0.213592326,0.487927676,FALSE
YOR095C,RKI1,AF,-0.081884167,0.613313175,0.816272549,FALSE
YOR096W,RPS7A,AF,-0.576339167,0.022835376,0.137975052,FALSE
YOR098C,NUP1,AF,-0.040953333,0.787043287,0.911175956,FALSE
YOR099W,KTR1,AF,0.1681375,0.296523952,0.576153643,FALSE
YOR108W,LEU9,AF,0.432215,0.038649602,0.189081785,FALSE
YOR116C,RPO31,AF,0.0984625,0.668188558,0.848780389,FALSE
YOR117W,RPT5,AF,-0.040889167,0.8218472,0.928418259,FALSE
YOR122C,PFY1,AF,-0.691909167,0.007795367,0.070606044,FALSE
YOR128C,ADE2,AF,0.353560833,0.002893082,0.036649189,FALSE
YOR136W,IDH2,AF,-0.07505,0.629390285,0.825963619,FALSE
YOR142W,LSC1,AF,-0.319974167,0.063405115,0.250316992,FALSE
YOR145C,PNO1,AF,-0.266805833,0.147155099,0.399247012,FALSE
YOR151C,RPB2,AF,0.1185275,0.394526966,0.66426476,FALSE
YOR153W,PDR5,AF,0.168041667,0.508775832,0.750645281,FALSE
YOR157C,PUP1,AF,0.035894167,0.846754547,0.939847881,FALSE
YOR164C,GET4,AF,0.1872725,0.326453642,0.605126801,FALSE
YOR167C,RPS28A,AF,0.3969625,0.489516789,0.737452826,FALSE
YOR168W,GLN4,AF,0.083224167,0.464439298,0.717723851,FALSE
YOR176W,HEM15,AF,-0.062174167,0.689134606,0.860543721,FALSE
YOR184W,SER1,AF,0.082845833,0.568450699,0.7888913,FALSE
YOR185C,GSP2,AF,-0.043790833,0.886210135,0.957770377,FALSE
YOR187W,TUF1,AF,-0.002146667,0.984398275,0.994513688,FALSE
YOR192C-B,TY2B,AF,0.31687,0.083156782,0.292738529,FALSE
YOR197W,MCA1,AF,0.225438333,0.309091668,0.588478577,FALSE
YOR198C,BFR1,AF,0.1543425,0.293170592,0.573019014,FALSE
YOR204W,DED1,AF,-0.1518275,0.364086873,0.639114898,FALSE
YOR206W,NOC2,AF,-0.103045833,0.628482355,0.82545262,FALSE
YOR207C,RET1,AF,0.019710833,0.907402851,0.966269341,FALSE
YOR209C,NPT1,AF,-0.215541667,0.116982003,0.353098833,FALSE
YOR212W,STE4,AF,-0.321119167,0.008936379,0.076775874,FALSE
YOR224C,RPB8,AF,-0.163046667,0.495640975,0.741813163,FALSE
YOR230W,WTM1,AF,0.090945,0.559542371,0.782828947,FALSE
YOR232W,MGE1,AF,-0.699130833,0.021796065,0.134224768,FALSE
YOR239W,ABP140,AF,-0.033006667,0.851981347,0.941604627,FALSE
YOR241W,MET7,AF,-0.035638333,0.765412599,0.899753628,FALSE
YOR243C,PUS7,AF,-0.1053075,0.487441178,0.735618326,FALSE
YOR251C,TUM1,AF,-0.1994875,0.365332198,0.640218736,FALSE
YOR254C,SEC63,AF,0.523281667,0.008098671,0.072221489,FALSE
YOR259C,RPT4,AF,-0.036515833,0.767214261,0.900738347,FALSE
YOR260W,GCD1,AF,-0.3083,0.068961952,0.262901794,FALSE
YOR261C,RPN8,AF,-0.092256667,0.542080569,0.772330828,FALSE
YOR267C,HRK1,AF,-0.0587375,0.80766583,0.921007112,FALSE
YOR270C,VPH1,AF,0.3851275,0.045085047,0.206099881,FALSE
YOR271C,FSF1,AF,0.1767225,0.4092003,0.676348984,FALSE
YOR272W,YTM1,AF,-0.3197725,0.05140741,0.222123352,FALSE
YOR283W,YOR283W,AF,0.032843333,0.87532763,0.952621647,FALSE
YOR293W,RPS10A,AF,-0.21973,0.311649029,0.590796259,FALSE
YOR294W,RRS1,AF,0.339639167,0.025031017,0.14545583,FALSE
YOR298C-A,MBF1,AF,0.238638333,0.400050703,0.668865924,FALSE
YOR303W,CPA1,AF,0.052421667,0.694377055,0.863263142,FALSE
YOR310C,NOP58,AF,0.095661667,0.540357795,0.770835529,FALSE
YOR317W,FAA1,AF,0.124060833,0.420559551,0.685262195,FALSE
YOR323C,PRO2,AF,0.086588333,0.470414323,0.722810264,FALSE
YOR326W,MYO2,AF,-0.116078333,0.495955915,0.741913215,FALSE
YOR332W,VMA4,AF,-0.1743875,0.257067577,0.536908516,FALSE
YOR335C,ALA1,AF,0.173496667,0.113375173,0.347038065,FALSE
YOR340C,RPA43,AF,-0.4421575,0.027432445,0.154080482,FALSE
YOR341W,RPA190,AF,0.309156667,0.034270098,0.175878527,FALSE
YOR361C,PRT1,AF,0.045875833,0.643409959,0.83471601,FALSE
YOR362C,PRE10,AF,-0.288458333,0.061178234,0.245307016,FALSE
YOR369C,RPS12,AF,-0.413355833,0.117925583,0.354641728,FALSE
YOR370C,MRS6,AF,0.078045,0.661398828,0.845091411,FALSE
YOR374W,ALD4,AF,-0.2154625,0.16151697,0.41962798,FALSE
YOR375C,GDH1,AF,0.0568475,0.613089944,0.816122835,FALSE
YPL004C,LSP1,AF,-0.192073333,0.051934591,0.223355061,FALSE
YPL009C,RQC2,AF,-0.104053333,0.530595581,0.764714172,FALSE
YPL010W,RET3,AF,0.023919167,0.886776746,0.958074074,FALSE
YPL012W,RRP12,AF,0.379435833,0.047742037,0.212453705,FALSE
YPL028W,ERG10,AF,0.1120925,0.469323939,0.722066934,FALSE
YPL037C,EGD1,AF,0.329696667,0.264364543,0.544949113,FALSE
YPL043W,NOP4,AF,-0.151691667,0.430910078,0.692112034,FALSE
YPL048W,CAM1,AF,-0.039609167,0.800167734,0.917589327,FALSE
YPL050C,MNN9,AF,0.101595,0.651833067,0.839387198,FALSE
YPL061W,ALD6,AF,-0.288706667,0.01371048,0.100659909,FALSE
YPL063W,TIM50,AF,0.117259167,0.546188459,0.774720513,FALSE
YPL078C,ATP4,AF,-0.1244375,0.235430619,0.512982469,FALSE
YPL079W,RPL21B,AF,0.202383333,0.46434139,0.717723851,FALSE
YPL084W,BRO1,AF,0.037535833,0.847367553,0.939957815,FALSE
YPL085W,SEC16,AF,0.1059475,0.516082783,0.755866309,FALSE
YPL086C,ELP3,AF,-0.041034167,0.821883363,0.928418259,FALSE
YPL091W,GLR1,AF,0.0133075,0.908777001,0.966663067,FALSE
YPL093W,NOG1,AF,-5.02E-04,0.997775658,0.999369268,FALSE
YPL106C,SSE1,AF,0.203008333,0.160946022,0.418675236,FALSE
YPL111W,CAR1,AF,-0.152236667,0.323162777,0.602338212,FALSE
YPL117C,IDI1,AF,-0.101036667,0.613791664,0.816430639,FALSE
YPL126W,NAN1,AF,-0.176413333,0.214958525,0.489375601,FALSE
YPL129W,TAF14,AF,-0.1201925,0.693332219,0.862809297,FALSE
YPL131W,RPL5,AF,-0.032734167,0.920322823,0.971476734,FALSE
YPL143W,RPL33A,AF,-0.295806667,0.124500786,0.365012769,FALSE
YPL145C,KES1,AF,0.04479,0.649047292,0.837716158,FALSE
YPL154C,PEP4,AF,-0.207788333,0.163394625,0.422572307,FALSE
YPL160W,CDC60,AF,0.185940833,0.180450833,0.446139748,FALSE
YPL169C,MEX67,AF,0.170656667,0.30708336,0.586510145,FALSE
YPL183C,RTT10,AF,0.126064167,0.404708552,0.672727057,FALSE
YPL190C,NAB3,AF,-0.30933,0.016408282,0.112592768,FALSE
YPL198W,RPL7B,AF,-0.162390833,0.426133393,0.689330682,FALSE
YPL204W,HRR25,AF,0.018570833,0.943545625,0.980156793,FALSE
YPL210C,SRP72,AF,0.188429167,0.571968729,0.790320717,FALSE
YPL211W,NIP7,AF,0.105768333,0.666861396,0.847821992,FALSE
YPL212C,PUS1,AF,-0.061175833,0.724788349,0.880523815,FALSE
YPL217C,BMS1,AF,-0.253743333,0.155278535,0.410584085,FALSE
YPL218W,SAR1,AF,0.352665833,0.104416805,0.332103944,FALSE
YPL225W,YPL225W,AF,0.159280833,0.239798411,0.518004997,FALSE
YPL226W,NEW1,AF,0.13177,0.244140125,0.52324857,FALSE
YPL228W,CET1,AF,-0.2262475,0.144147815,0.39482749,FALSE
YPL231W,FAS2,AF,-0.009248333,0.930967112,0.975217084,FALSE
YPL235W,RVB2,AF,-0.281966667,0.003762653,0.043929322,FALSE
YPL237W,SUI3,AF,-0.030956667,0.849003971,0.940602479,FALSE
YPL239W,YAR1,AF,-0.260358333,0.45677559,0.711572562,FALSE
YPL240C,HSP82,AF,0.22749,0.12324784,0.362927562,FALSE
YPL243W,SRP68,AF,0.200271667,0.361491698,0.636861988,FALSE
YPL249C-A,RPL36B,AF,-0.08588,0.705995398,0.870246322,FALSE
YPL260W,YPL260W,AF,-0.0782975,0.551668483,0.778111585,FALSE
YPL262W,FUM1,AF,-0.168254167,0.347317951,0.624289171,FALSE
YPL271W,ATP15,AF,-0.780221667,2.22E-04,0.006199906,FALSE
YPL273W,SAM4,AF,0.463025,0.051887904,0.22328439,FALSE
YPL274W,SAM3,AF,0.527083333,0.13518299,0.381370338,FALSE
YPR004C,AIM45,AF,0.084996667,0.665268138,0.847168247,FALSE
YPR010C,RPA135,AF,0.302318333,0.045610232,0.207191625,FALSE
YPR016C,TIF6,AF,-0.2376675,0.219199743,0.494031055,FALSE
YPR019W,MCM4,AF,-0.026605,0.842821356,0.937795375,FALSE
YPR024W,YME1,AF,-0.028495,0.828209486,0.931091971,FALSE
YPR028W,YOP1,AF,0.210674167,0.301718508,0.58107133,FALSE
YPR033C,HTS1,AF,0.1829725,0.206762729,0.479903225,FALSE
YPR035W,GLN1,AF,-0.290445833,0.194588347,0.465477748,FALSE
YPR036W,VMA13,AF,-0.029000833,0.833118516,0.933558252,FALSE
YPR041W,TIF5,AF,-0.09066,0.34250029,0.619765629,FALSE
YPR052C,NHP6A,AF,-0.742875,0.015153589,0.107222905,FALSE
YPR060C,ARO7,AF,-0.0418425,0.852709295,0.942036855,FALSE
YPR062W,FCY1,AF,-0.3609425,0.203793618,0.476902463,FALSE
YPR069C,SPE3,AF,-0.394209167,0.009207941,0.078397472,FALSE
YPR074C,TKL1,AF,-0.2203325,0.210591801,0.484280414,FALSE
YPR088C,SRP54,AF,-0.294505833,0.027791458,0.15526189,FALSE
YPR103W,PRE2,AF,-0.1735275,0.309057894,0.588478577,FALSE
YPR108W,RPN7,AF,0.222261667,0.120310274,0.358081324,FALSE
YPR110C,RPC40,AF,-0.11031,0.536884804,0.768932094,FALSE
YPR112C,MRD1,AF,-0.069615,0.781817594,0.907960986,FALSE
YPR118W,MRI1,AF,0.102990833,0.526758041,0.762287631,FALSE
YPR129W,SCD6,AF,0.0010825,0.994978833,0.99837817,FALSE
YPR133C,SPN1,AF,-0.287771667,0.035217295,0.178726199,FALSE
YPR137C-B,TY1B,AF,0.162605833,0.235296191,0.51281256,FALSE
YPR137W,RRP9,AF,0.09858,0.538449129,0.769630186,FALSE
YPR145W,ASN1,AF,0.159793333,0.325574215,0.604416592,FALSE
YPR148C,YPR148C,AF,0.077143333,0.656107215,0.842157932,FALSE
YPR159W,KRE6,AF,-0.0348825,0.840293472,0.936713566,FALSE
YPR163C,TIF3,AF,0.179470833,0.261775919,0.541939598,FALSE
YPR165W,RHO1,AF,0.3174,0.172502164,0.435053997,FALSE
YPR181C,SEC23,AF,-0.003194167,0.975660595,0.991845482,FALSE
YPR183W,DPM1,AF,0.4279625,0.009731498,0.081000032,FALSE
YPR187W,RPO26,AF,-0.27526,0.432067215,0.69278267,FALSE
YPR189W,SKI3,AF,-0.024041667,0.925327051,0.972946036,FALSE
YPR191W,QCR2,AF,-0.078736667,0.694294245,0.863263142,FALSE
YAL003W,EFB1,AF2,-0.6655975,0.014350422,0.103444142,FALSE
YAL005C,SSA1,AF2,-0.4773625,0.079168453,0.284950832,FALSE
YAL007C,ERP2,AF2,0.055430833,0.81564674,0.925759426,FALSE
YAL012W,CYS3,AF2,-0.731571667,0.011017829,0.08790441,FALSE
YAL016W,TPD3,AF2,-0.1878375,0.333622375,0.612452286,FALSE
YAL021C,CCR4,AF2,-0.313653333,0.051708731,0.223033567,FALSE
YAL023C,PMT2,AF2,-0.123701667,0.63688602,0.830779628,FALSE
YAL035W,FUN12,AF2,0.154560833,0.190902889,0.460804382,FALSE
YAL036C,RBG1,AF2,0.067291667,0.628209155,0.82545262,FALSE
YAL038W,CDC19,AF2,-0.48477,0.003463489,0.041631364,FALSE
YAL042W,ERV46,AF2,-0.1037,0.578403129,0.794391003,FALSE
YAL044C,GCV3,AF2,-0.5418775,0.142830492,0.392730639,FALSE
YAL060W,BDH1,AF2,-0.643780833,0.007423477,0.068515834,FALSE
YAR002C-A,ERP1,AF2,0.408038333,0.049917537,0.218163819,FALSE
YAR002W,NUP60,AF2,0.209731667,0.182709477,0.449125947,FALSE
YAR007C,RFA1,AF2,-0.309951667,0.002294053,0.031375299,FALSE
YAR015W,ADE1,AF2,-0.314325833,0.064948377,0.253919041,FALSE
YBL002W,HTB2,AF2,-0.702461667,0.002492463,0.033154966,FALSE
YBL003C;YDR225W,NA,AF2,-1.1784675,1.15E-04,0.003778865,TRUE
YBL007C,SLA1,AF2,0.295265833,0.042243268,0.198747494,FALSE
YBL017C,PEP1,AF2,0.340044167,0.030368352,0.163304478,FALSE
YBL022C,PIM1,AF2,-0.020601667,0.891628467,0.960027149,FALSE
YBL023C,MCM2,AF2,-0.137264167,0.443619131,0.701862793,FALSE
YBL024W,NCL1,AF2,0.257618333,0.044126608,0.203610332,FALSE
YBL026W,LSM2,AF2,-0.540521667,0.006986272,0.066104075,FALSE
YBL027W;YBR084C-A,NA,AF2,-0.239161667,0.641796839,0.833800316,FALSE
YBL030C,PET9,AF2,0.036146667,0.868448322,0.949708556,FALSE
YBL032W,HEK2,AF2,-0.034190833,0.869312769,0.949851388,FALSE
YBL036C,YBL036C,AF2,7.91E-04,0.996736592,0.999025631,FALSE
YBL039C,URA7,AF2,-0.002385,0.984618886,0.994513688,FALSE
YBL041W,PRE7,AF2,-0.318029167,0.174957554,0.438353154,FALSE
YBL045C,COR1,AF2,-0.1165125,0.490214055,0.737870635,FALSE
YBL047C,EDE1,AF2,-0.002049167,0.98753146,0.995457369,FALSE
YBL050W,SEC17,AF2,0.119921667,0.443264466,0.701608443,FALSE
YBL058W,SHP1,AF2,-0.105904167,0.64910516,0.837716158,FALSE
YBL064C,PRX1,AF2,-0.425439167,0.167007768,0.42766042,FALSE
YBL072C;YER102W,NA,AF2,-0.11489,0.646103585,0.836123389,FALSE
YBL075C,SSA3,AF2,-1.160659167,0.007461071,0.068759619,FALSE
YBL076C,ILS1,AF2,0.069155833,0.588980291,0.800730748,FALSE
YBL087C;YER117W,NA,AF2,-0.467304167,0.165285427,0.425285819,FALSE
YBL091C,MAP2,AF2,0.166820833,0.339462171,0.617051927,FALSE
YBL092W,RPL32,AF2,-0.4887075,0.415381157,0.681586536,FALSE
YBL099W,ATP1,AF2,-0.007935833,0.93405199,0.976793586,FALSE
YBL102W,SFT2,AF2,0.062186667,0.749552946,0.892341266,FALSE
YBR009C;YNL030W,NA,AF2,-1.459479167,7.58E-10,1.64E-07,TRUE
YBR011C,IPP1,AF2,-0.081845833,0.787878335,0.911577248,FALSE
YBR015C,MNN2,AF2,-0.022401667,0.877479827,0.95350155,FALSE
YBR017C,KAP104,AF2,0.462895833,0.029498382,0.160852713,FALSE
YBR025C,OLA1,AF2,-0.246686667,0.275131184,0.555921738,FALSE
YBR026C,ETR1,AF2,0.070133333,0.672718291,0.851138943,FALSE
YBR034C,HMT1,AF2,0.0942525,0.564438371,0.786026373,FALSE
YBR035C,PDX3,AF2,0.055116667,0.769309089,0.901802768,FALSE
YBR039W,ATP3,AF2,-0.031674167,0.837618895,0.935397389,FALSE
YBR048W;YDR025W,NA,AF2,-0.5158475,0.120428684,0.35834106,FALSE
YBR052C,RFS1,AF2,-0.430696667,0.019626104,0.125817099,FALSE
YBR072W,HSP26,AF2,-0.646101667,0.049407085,0.217193404,FALSE
YBR078W,ECM33,AF2,0.02341,0.860396925,0.945960534,FALSE
YBR079C,RPG1,AF2,0.03527,0.802622699,0.918758911,FALSE
YBR080C,SEC18,AF2,0.388305833,0.003935867,0.045187765,FALSE
YBR084W,MIS1,AF2,-0.131690833,0.293012592,0.572860265,FALSE
YBR085W,AAC3,AF2,0.4112225,0.197296794,0.468997726,FALSE
YBR086C,IST2,AF2,0.4480475,0.070972503,0.267916661,FALSE
YBR088C,POL30,AF2,-0.524144167,0.029840682,0.161881969,FALSE
YBR089C-A,NHP6B,AF2,-0.026525833,0.93201093,0.975664652,FALSE
YBR092C,PHO3,AF2,-0.75176,0.002195864,0.030451368,FALSE
YBR094W,PBY1,AF2,-0.191174167,0.138742794,0.386765061,FALSE
YBR101C,FES1,AF2,0.1995,0.21302701,0.487375883,FALSE
YBR106W,PHO88,AF2,-0.40648,0.096836683,0.319080765,FALSE
YBR111C,YSA1,AF2,0.162851667,0.59098766,0.802432665,FALSE
YBR112C,CYC8,AF2,-0.278726667,0.026359494,0.150218585,FALSE
YBR115C,LYS2,AF2,0.016174167,0.897267998,0.962140797,FALSE
YBR118W;YPR080W,NA,AF2,-0.68453,0.077521847,0.281633963,FALSE
YBR121C,GRS1,AF2,-0.238449167,0.018979967,0.123651265,FALSE
YBR126C,TPS1,AF2,0.067986667,0.688064552,0.859967927,FALSE
YBR127C,VMA2,AF2,-0.019826667,0.895436309,0.961441633,FALSE
YBR130C,SHE3,AF2,-0.691144167,0.073942783,0.274275099,FALSE
YBR143C,SUP45,AF2,0.073310833,0.660530711,0.844516242,FALSE
YBR149W,ARA1,AF2,0.1996975,0.255959277,0.535546458,FALSE
YBR154C,RPB5,AF2,-0.366990833,0.171320832,0.432936495,FALSE
YBR155W,CNS1,AF2,0.091761667,0.575989619,0.793119521,FALSE
YBR160W,CDC28,AF2,-0.245575833,0.190086285,0.459418777,FALSE
YBR162C,TOS1,AF2,-0.7784225,0.003328803,0.040498786,FALSE
YBR164C,ARL1,AF2,0.425803333,0.114594452,0.34888905,FALSE
YBR169C,SSE2,AF2,-0.44963,0.012760862,0.096390483,FALSE
YBR170C,NPL4,AF2,-0.215091667,0.455023041,0.71016462,FALSE
YBR177C,EHT1,AF2,-0.469333333,0.041580569,0.196991118,FALSE
YBR181C;YPL090C,NA,AF2,0.218175833,0.465357147,0.718442226,FALSE
YBR189W,RPS9B,AF2,-0.3910625,0.057415307,0.236559269,FALSE
YBR196C,PGI1,AF2,-0.2127025,0.289306926,0.5685979,FALSE
YBR198C,TAF5,AF2,0.1337425,0.422122672,0.686471645,FALSE
YBR205W,KTR3,AF2,0.23584,0.407180943,0.67473108,FALSE
YBR218C,PYC2,AF2,0.006674167,0.96081323,0.986301022,FALSE
YBR221C,PDB1,AF2,-0.3502675,0.02389014,0.141212292,FALSE
YBR222C,PCS60,AF2,0.081960833,0.642604599,0.834209295,FALSE
YBR234C,ARC40,AF2,0.160786667,0.285058727,0.564835946,FALSE
YBR244W,GPX2,AF2,0.184093333,0.427888799,0.690594762,FALSE
YBR245C,ISW1,AF2,0.029118333,0.851151299,0.941387434,FALSE
YBR247C,ENP1,AF2,-0.051194167,0.701339008,0.867679521,FALSE
YBR248C,HIS7,AF2,-0.121868333,0.449921033,0.705961055,FALSE
YBR249C,ARO4,AF2,0.0490525,0.786195614,0.910908633,FALSE
YBR252W,DUT1,AF2,-0.71518,0.004213179,0.047265776,FALSE
YBR256C,RIB5,AF2,-0.3090075,0.301334821,0.580821923,FALSE
YBR263W,SHM1,AF2,0.050388333,0.710160461,0.872472828,FALSE
YBR265W,TSC10,AF2,0.465523333,0.010542272,0.085477879,FALSE
YBR286W,APE3,AF2,-0.127293333,0.366644992,0.641601036,FALSE
YCL009C,ILV6,AF2,-0.055635833,0.816317593,0.92618219,FALSE
YCL011C,GBP2,AF2,0.173598333,0.168078661,0.428948408,FALSE
YCL017C,NFS1,AF2,0.039838333,0.819158743,0.927252544,FALSE
YCL028W,RNQ1,AF2,-0.297043333,0.087260016,0.300525265,FALSE
YCL030C,HIS4,AF2,0.100205,0.577946431,0.79422499,FALSE
YCL037C,SRO9,AF2,0.114186667,0.541238169,0.771545039,FALSE
YCL040W,GLK1,AF2,-0.296785,0.085246564,0.296502802,FALSE
YCL043C,PDI1,AF2,-0.194688333,0.229799852,0.506223534,FALSE
YCL045C,EMC1,AF2,0.039435,0.828076382,0.931018236,FALSE
YCL050C,APA1,AF2,0.298340833,0.234097241,0.511234834,FALSE
YCL057C-A,MIC10,AF2,-0.229235833,0.32136207,0.600357452,FALSE
YCL057W,PRD1,AF2,0.048728333,0.73594141,0.886057829,FALSE
YCL064C,CHA1,AF2,-0.584939167,9.37E-04,0.017322028,FALSE
YCR002C,CDC10,AF2,0.081311667,0.568898024,0.789138109,FALSE
YCR004C,YCP4,AF2,0.171148333,0.416458964,0.682234663,FALSE
YCR005C,CIT2,AF2,-0.1505575,0.44633814,0.703690552,FALSE
YCR009C,RVS161,AF2,0.926223333,1.98E-04,0.005696336,FALSE
YCR012W,PGK1,AF2,-0.459848333,0.027378295,0.153909063,FALSE
YCR028C-A,RIM1,AF2,-1.000443333,1.13E-04,0.003739734,TRUE
YCR030C,SYP1,AF2,0.092151667,0.474434462,0.726191894,FALSE
YCR051W,YCR051W,AF2,-0.559695833,0.155471869,0.410796875,FALSE
YCR052W,RSC6,AF2,-0.385065833,0.13800226,0.385545381,FALSE
YCR053W,THR4,AF2,0.108239167,0.368448892,0.64315947,FALSE
YCR057C,PWP2,AF2,0.00556,0.976986644,0.992336068,FALSE
YCR077C,PAT1,AF2,0.142465833,0.516624792,0.75615294,FALSE
YCR084C,TUP1,AF2,-0.251514167,0.072951873,0.272131432,FALSE
YCR087C-A,YCR087C,AF2,-0.249043333,0.330116054,0.608546855,FALSE
YCR088W,ABP1,AF2,0.062976667,0.703154543,0.868673294,FALSE
YCR090C,YCR090C,AF2,-0.520211667,0.003653243,0.043054825,FALSE
YCR093W,CDC39,AF2,0.261376667,0.162122866,0.420479474,FALSE
YDL007W,RPT2,AF2,0.350735,0.008795751,0.076081393,FALSE
YDL014W,NOP1,AF2,0.312964167,0.08080371,0.28816632,FALSE
YDL022W,GPD1,AF2,0.9559175,2.61E-06,1.95E-04,FALSE
YDL029W,ARP2,AF2,0.086166667,0.457315302,0.711962478,FALSE
YDL031W,DBP10,AF2,0.158450833,0.408404412,0.675772414,FALSE
YDL040C,NAT1,AF2,0.220085833,0.149183938,0.401995925,FALSE
YDL051W,LHP1,AF2,-0.416325,0.029910604,0.161960867,FALSE
YDL052C,SLC1,AF2,-0.11863,0.75132218,0.893305472,FALSE
YDL053C,PBP4,AF2,-0.10538,0.487501641,0.735618326,FALSE
YDL055C,PSA1,AF2,-0.500686667,0.056387917,0.233796554,FALSE
YDL061C,RPS29B,AF2,-0.574590833,0.004938646,0.052608558,FALSE
YDL066W,IDP1,AF2,-0.084158333,0.600745695,0.808620272,FALSE
YDL072C,YET3,AF2,0.4178975,0.064568489,0.253115609,FALSE
YDL078C,MDH3,AF2,0.104115,0.503080746,0.746969238,FALSE
YDL083C;YMR143W,NA,AF2,-0.968393333,1.14E-04,0.003761378,FALSE
YDL084W,SUB2,AF2,-0.143305833,0.284163979,0.563988964,FALSE
YDL086W,YDL086W,AF2,-0.0980275,0.60699118,0.812227101,FALSE
YDL095W,PMT1,AF2,0.359724167,0.135277751,0.381400564,FALSE
YDL097C,RPN6,AF2,0.107015833,0.499797756,0.744291313,FALSE
YDL100C,GET3,AF2,0.0041775,0.979947711,0.993624425,FALSE
YDL103C,QRI1,AF2,-0.193019167,0.193258536,0.464031752,FALSE
YDL112W,TRM3,AF2,0.181650833,0.298260661,0.577947172,FALSE
YDL122W,UBP1,AF2,0.003233333,0.976066353,0.991981063,FALSE
YDL124W,YDL124W,AF2,-0.247376667,0.181656211,0.44776916,FALSE
YDL125C,HNT1,AF2,-0.325975833,0.313643372,0.59262842,FALSE
YDL126C,CDC48,AF2,-0.172385,0.234033315,0.511234834,FALSE
YDL131W,LYS21,AF2,-0.244056667,0.570298657,0.789798203,FALSE
YDL132W,CDC53,AF2,0.408466667,0.030892003,0.164989855,FALSE
YDL135C,RDI1,AF2,1.081568333,1.04E-11,4.25E-09,TRUE
YDL136W;YDL191W,NA,AF2,-0.435071667,0.102306034,0.328989545,FALSE
YDL140C,RPO21,AF2,0.087866667,0.343122124,0.620464881,FALSE
YDL143W,CCT4,AF2,0.030778333,0.822824323,0.928905877,FALSE
YDL145C,COP1,AF2,0.192909167,0.165925587,0.426261121,FALSE
YDL147W,RPN5,AF2,0.30924,0.134788942,0.380808934,FALSE
YDL148C,NOP14,AF2,0.47242,0.047067642,0.210952111,FALSE
YDL153C,SAS10,AF2,0.036500833,0.787117744,0.911175956,FALSE
YDL160C,DHH1,AF2,0.09039,0.659696036,0.844063236,FALSE
YDL161W,ENT1,AF2,0.4889475,0.042306779,0.198756975,FALSE
